Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-20 09:30:00-04:00,98.41000366210938,98.4800033569336,97.94000244140625,98.02259826660156,98.02259826660156,1634693
2023-03-20 09:31:00-04:00,98.01000213623047,98.01499938964844,97.58999633789062,97.75,97.75,360372
2023-03-20 09:32:00-04:00,97.75,97.76000213623047,97.41999816894531,97.4800033569336,97.4800033569336,311040
2023-03-20 09:33:00-04:00,97.48999786376953,97.52989959716797,97.25,97.44999694824219,97.44999694824219,295930
2023-03-20 09:34:00-04:00,97.45999908447266,97.55000305175781,97.19000244140625,97.19999694824219,97.19999694824219,291653
2023-03-20 09:35:00-04:00,97.20999908447266,97.30999755859375,97.12000274658203,97.19000244140625,97.19000244140625,314102
2023-03-20 09:36:00-04:00,97.19000244140625,97.29540252685547,96.76000213623047,96.80999755859375,96.80999755859375,495471
2023-03-20 09:37:00-04:00,96.80999755859375,96.97000122070312,96.7020034790039,96.90599822998047,96.90599822998047,331775
2023-03-20 09:38:00-04:00,96.91000366210938,97.05999755859375,96.9000015258789,96.97000122070312,96.97000122070312,349355
2023-03-20 09:39:00-04:00,96.95999908447266,97.19000244140625,96.87999725341797,97.04429626464844,97.04429626464844,317294
2023-03-20 09:40:00-04:00,97.04000091552734,97.1895980834961,97.0250015258789,97.0999984741211,97.0999984741211,270124
2023-03-20 09:41:00-04:00,97.09770202636719,97.31999969482422,97.09500122070312,97.21499633789062,97.21499633789062,254152
2023-03-20 09:42:00-04:00,97.21739959716797,97.30999755859375,97.0,97.05000305175781,97.05000305175781,290262
2023-03-20 09:43:00-04:00,97.04499816894531,97.05999755859375,96.47000122070312,96.62000274658203,96.62000274658203,525500
2023-03-20 09:44:00-04:00,96.61499786376953,96.63500213623047,96.41000366210938,96.58499908447266,96.58499908447266,394095
2023-03-20 09:45:00-04:00,96.58499908447266,96.61000061035156,96.36000061035156,96.37329864501953,96.37329864501953,432795
