Datetime,Open,High,Low,Close,Adj Close,Volume
2023-04-03 09:30:00-04:00,102.30000305175781,102.30999755859375,101.80999755859375,101.81999969482422,101.81999969482422,1810599
2023-04-03 09:31:00-04:00,101.81999969482422,102.14900207519531,101.69999694824219,102.12020111083984,102.12020111083984,454300
2023-04-03 09:32:00-04:00,102.12999725341797,102.37999725341797,101.95999908447266,102.1500015258789,102.1500015258789,354163
2023-04-03 09:33:00-04:00,102.11000061035156,102.26000213623047,102.01000213623047,102.22000122070312,102.22000122070312,276038
2023-04-03 09:34:00-04:00,102.22000122070312,102.37000274658203,102.22000122070312,102.33999633789062,102.33999633789062,180109
2023-04-03 09:35:00-04:00,102.33000183105469,102.3499984741211,102.0,102.19499969482422,102.19499969482422,283952
2023-04-03 09:36:00-04:00,102.19000244140625,102.46800231933594,102.06999969482422,102.42009735107422,102.42009735107422,187149
2023-04-03 09:37:00-04:00,102.42500305175781,102.44940185546875,102.22640228271484,102.25,102.25,182073
2023-04-03 09:38:00-04:00,102.23999786376953,102.37999725341797,102.0999984741211,102.33999633789062,102.33999633789062,162135
2023-04-03 09:39:00-04:00,102.32160186767578,102.43710327148438,102.22000122070312,102.43710327148438,102.43710327148438,179269
2023-04-03 09:40:00-04:00,102.44000244140625,102.52159881591797,102.25,102.36000061035156,102.36000061035156,179258
2023-04-03 09:41:00-04:00,102.3677978515625,102.41000366210938,102.13999938964844,102.27980041503906,102.27980041503906,228833
2023-04-03 09:42:00-04:00,102.27320098876953,102.37999725341797,102.1449966430664,102.16790008544922,102.16790008544922,203694
2023-04-03 09:43:00-04:00,102.16999816894531,102.19999694824219,102.01000213623047,102.12010192871094,102.12010192871094,184002
2023-04-03 09:44:00-04:00,102.12999725341797,102.19999694824219,102.08000183105469,102.1500015258789,102.1500015258789,125045
2023-04-03 09:45:00-04:00,102.15499877929688,102.30999755859375,102.06999969482422,102.19000244140625,102.19000244140625,250598
2023-04-03 09:46:00-04:00,102.18000030517578,102.4000015258789,102.13500213623047,102.31009674072266,102.31009674072266,212255
