Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-13 09:30:00,89.97000122070312,90.0999984741211,89.44999694824219,90.04000091552734,90.04000091552734,4044172.0
2023-03-13 09:31:00,90.06999969482422,90.47000122070312,89.87000274658203,90.25,90.25,423941.0
2023-03-13 09:32:00,90.23999786376952,90.24500274658205,89.79080200195312,90.08999633789062,90.08999633789062,367752.0
2023-03-13 09:33:00,90.08499908447266,90.56999969482422,89.81999969482422,90.27999877929688,90.27999877929688,385202.0
2023-03-13 09:34:00,90.27999877929688,90.30999755859376,89.75,89.80999755859375,89.80999755859375,256042.0
2023-03-13 09:35:00,89.79000091552734,89.9000015258789,89.37999725341797,89.41999816894531,89.41999816894531,293419.0
2023-03-13 09:36:00,89.43000030517578,89.61000061035156,89.0999984741211,89.12000274658203,89.12000274658203,413069.0
2023-03-13 09:37:00,89.12000274658203,89.13990020751953,88.7699966430664,88.79000091552734,88.79000091552734,581362.0
2023-03-13 09:38:00,88.77999877929688,88.77999877929688,88.29000091552734,88.41000366210938,88.41000366210938,498752.0
2023-03-13 09:39:00,88.39600372314453,88.5,88.22000122070312,88.44999694824219,88.44999694824219,492126.0
2023-03-13 09:40:00,88.51000213623047,88.8499984741211,88.47000122070312,88.7300033569336,88.7300033569336,316664.0
2023-03-13 09:41:00,88.72000122070312,88.75,88.4000015258789,88.5,88.5,249105.0
2023-03-13 09:42:00,88.5,88.52999877929688,88.26000213623047,88.41500091552734,88.41500091552734,276384.0
2023-03-13 09:43:00,88.4000015258789,88.51499938964844,88.29000091552734,88.39540100097656,88.39540100097656,272983.0
2023-03-13 09:44:00,88.38999938964844,88.4800033569336,88.22000122070312,88.43009948730469,88.43009948730469,231370.0
2023-03-13 09:45:00,88.44999694824219,88.56999969482422,88.37999725341797,88.45500183105469,88.45500183105469,233007.0
2023-03-13 09:46:00,88.45500183105469,88.45999908447266,88.12000274658203,88.41000366210938,88.41000366210938,354980.0
2023-03-13 09:47:00,88.42990112304688,89.33000183105469,88.33000183105469,89.31999969482422,89.31999969482422,325634.0
2023-03-13 09:48:00,89.33000183105469,89.75,89.0999984741211,89.66999816894531,89.66999816894531,352430.0
2023-03-13 09:49:00,89.70999908447266,90.05500030517578,89.61329650878906,89.86000061035156,89.86000061035156,344194.0
2023-03-13 09:50:00,89.83499908447266,90.08000183105467,89.76000213623047,89.95079803466797,89.95079803466797,224691.0
2023-03-13 09:51:00,89.94999694824219,90.05999755859375,89.80010223388672,90.00499725341797,90.00499725341797,252845.0
2023-03-13 09:52:00,90.0199966430664,90.1500015258789,89.87000274658203,89.88069915771484,89.88069915771484,243846.0
2023-03-13 09:53:00,89.91000366210938,89.94000244140625,89.54000091552734,89.66000366210938,89.66000366210938,230268.0
2023-03-13 09:54:00,89.69999694824219,90.05999755859375,89.63999938964844,89.98999786376953,89.98999786376953,207664.0
2023-03-13 09:55:00,89.97000122070312,90.25,89.86000061035156,90.12999725341795,90.12999725341795,197597.0
2023-03-13 09:56:00,90.12000274658205,90.5199966430664,90.08999633789062,90.48999786376952,90.48999786376952,230905.0
2023-03-13 09:57:00,90.48999786376952,90.61000061035156,90.4000015258789,90.5,90.5,299811.0
2023-03-13 09:58:00,90.51000213623048,90.66000366210938,90.43000030517578,90.5199966430664,90.5199966430664,156360.0
2023-03-13 09:59:00,90.5,90.5,90.14009857177734,90.16999816894533,90.16999816894533,256792.0
2023-03-13 10:00:00,90.16000366210938,90.19000244140624,89.95999908447266,90.08999633789062,90.08999633789062,226264.0
2023-03-13 10:01:00,90.08999633789062,90.30999755859376,90.01000213623047,90.11000061035156,90.11000061035156,187947.0
2023-03-13 10:02:00,90.10150146484376,90.16000366210938,89.9801025390625,90.05500030517578,90.05500030517578,151423.0
2023-03-13 10:03:00,90.04000091552734,90.31780242919922,90.0199966430664,90.18000030517578,90.18000030517578,162455.0
2023-03-13 10:04:00,90.17009735107422,90.3499984741211,90.13999938964844,90.23999786376952,90.23999786376952,164675.0
2023-03-13 10:05:00,90.2301025390625,90.41500091552734,90.0999984741211,90.1500015258789,90.1500015258789,229712.0
2023-03-13 10:06:00,90.13999938964844,90.30999755859376,90.0,90.25990295410156,90.25990295410156,162693.0
2023-03-13 10:07:00,90.2300033569336,90.54000091552734,89.91000366210938,90.51499938964844,90.51499938964844,272345.0
2023-03-13 10:08:00,90.53990173339844,90.87999725341795,90.46499633789062,90.75640106201172,90.75640106201172,393373.0
2023-03-13 10:09:00,90.75,90.80999755859376,90.5500030517578,90.62000274658205,90.62000274658205,213953.0
2023-03-13 10:10:00,90.62000274658205,90.81999969482422,90.62000274658205,90.72000122070312,90.72000122070312,219239.0
2023-03-13 10:11:00,90.72530364990234,90.75,90.58000183105467,90.6803970336914,90.6803970336914,154251.0
2023-03-13 10:12:00,90.69000244140624,90.75,90.3000030517578,90.31099700927734,90.31099700927734,242824.0
2023-03-13 10:13:00,90.3394012451172,90.4499969482422,90.12000274658205,90.38999938964844,90.38999938964844,183678.0
2023-03-13 10:14:00,90.38999938964844,90.4499969482422,90.26309967041016,90.4000015258789,90.4000015258789,117097.0
2023-03-13 10:15:00,90.39080047607422,90.4000015258789,90.13999938964844,90.18000030517578,90.18000030517578,147705.0
2023-03-13 10:16:00,90.19000244140624,90.3000030517578,90.01000213623047,90.0999984741211,90.0999984741211,155587.0
2023-03-13 10:17:00,90.11000061035156,90.16000366210938,89.98999786376953,90.08999633789062,90.08999633789062,126143.0
2023-03-13 10:18:00,90.08000183105467,90.43000030517578,90.02999877929688,90.23470306396484,90.23470306396484,161694.0
2023-03-13 10:19:00,90.24500274658205,90.24500274658205,90.0,90.20999908447266,90.20999908447266,148609.0
2023-03-13 10:20:00,90.2104034423828,90.37999725341795,90.06999969482422,90.36000061035156,90.36000061035156,130210.0
2023-03-13 10:21:00,90.375,90.58999633789062,90.37000274658205,90.41999816894533,90.41999816894533,197567.0
2023-03-13 10:22:00,90.40239715576172,90.8000030517578,90.4000015258789,90.66999816894533,90.66999816894533,338798.0
2023-03-13 10:23:00,90.68000030517578,90.73999786376952,90.41000366210938,90.41999816894533,90.41999816894533,235023.0
2023-03-13 10:24:00,90.41999816894533,90.55999755859376,90.33999633789062,90.53209686279295,90.53209686279295,132217.0
2023-03-13 10:25:00,90.53500366210938,90.66000366210938,90.35140228271484,90.36499786376952,90.36499786376952,180294.0
2023-03-13 10:26:00,90.36499786376952,90.7300033569336,90.30010223388672,90.5979995727539,90.5979995727539,117638.0
2023-03-13 10:27:00,90.62000274658205,90.80989837646484,90.45999908447266,90.4800033569336,90.4800033569336,182953.0
2023-03-13 10:28:00,90.47010040283205,90.5999984741211,90.41999816894533,90.49759674072266,90.49759674072266,124839.0
2023-03-13 10:29:00,90.5,90.55999755859376,90.2499008178711,90.38770294189452,90.38770294189452,121289.0
2023-03-13 10:30:00,90.4000015258789,90.8000030517578,90.38500213623048,90.64009857177734,90.64009857177734,204848.0
2023-03-13 10:31:00,90.62999725341795,90.69000244140624,90.36009979248048,90.56999969482422,90.56999969482422,142869.0
2023-03-13 10:32:00,90.5636978149414,90.9800033569336,90.52999877929688,90.96849822998048,90.96849822998048,258429.0
2023-03-13 10:33:00,90.94000244140624,91.3000030517578,90.94000244140624,91.22000122070312,91.22000122070312,373129.0
2023-03-13 10:34:00,91.2300033569336,91.3000030517578,90.95870208740234,91.14540100097656,91.14540100097656,204694.0
2023-03-13 10:35:00,91.14749908447266,91.1750030517578,90.9499969482422,91.0500030517578,91.0500030517578,221406.0
2023-03-13 10:36:00,91.0374984741211,91.10089874267578,90.8292999267578,90.87999725341795,90.87999725341795,119520.0
2023-03-13 10:37:00,90.87000274658205,90.95999908447266,90.7300033569336,90.91999816894533,90.91999816894533,155713.0
2023-03-13 10:38:00,90.91000366210938,90.91999816894533,90.58999633789062,90.72000122070312,90.72000122070312,148311.0
2023-03-13 10:39:00,90.72679901123048,91.0199966430664,90.70999908447266,90.9000015258789,90.9000015258789,171317.0
2023-03-13 10:40:00,90.89990234375,90.93499755859376,90.76000213623048,90.8249969482422,90.8249969482422,95689.0
2023-03-13 10:41:00,90.80010223388672,90.85669708251952,90.6947021484375,90.70580291748048,90.70580291748048,168781.0
2023-03-13 10:42:00,90.70999908447266,90.77999877929688,90.4499969482422,90.66000366210938,90.66000366210938,248552.0
2023-03-13 10:43:00,90.66000366210938,90.7300033569336,90.5,90.7300033569336,90.7300033569336,140668.0
2023-03-13 10:44:00,90.73999786376952,90.97000122070312,90.73999786376952,90.77999877929688,90.77999877929688,194084.0
2023-03-13 10:45:00,90.77999877929688,90.87000274658205,90.72000122070312,90.86000061035156,90.86000061035156,166544.0
2023-03-13 10:46:00,90.87000274658205,90.97000122070312,90.80999755859376,90.93000030517578,90.93000030517578,115598.0
2023-03-13 10:47:00,90.91999816894533,91.1999969482422,90.7300033569336,91.16010284423828,91.16010284423828,179485.0
2023-03-13 10:48:00,91.16000366210938,91.29000091552734,91.08000183105467,91.26000213623048,91.26000213623048,247714.0
2023-03-13 10:49:00,91.26000213623048,91.29000091552734,90.97000122070312,91.08000183105467,91.08000183105467,262416.0
2023-03-13 10:50:00,91.08000183105467,91.1999969482422,90.8499984741211,90.9499969482422,90.9499969482422,167328.0
2023-03-13 10:51:00,90.9499969482422,91.0,90.8499984741211,90.91000366210938,90.91000366210938,107811.0
2023-03-13 10:52:00,90.91500091552734,91.01000213623048,90.62000274658205,90.76000213623048,90.76000213623048,263933.0
2023-03-13 10:53:00,90.7699966430664,90.97000122070312,90.6999969482422,90.93000030517578,90.93000030517578,142050.0
2023-03-13 10:54:00,90.93000030517578,91.12999725341795,90.77649688720705,91.12000274658205,91.12000274658205,128506.0
2023-03-13 10:55:00,91.13999938964844,91.62000274658205,91.13999938964844,91.51000213623048,91.51000213623048,293075.0
